gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3446612313																										5226698													2022-01-10 16:20:35			https://cch2.org/portal/collections/individual/index.php?occid=5226698															3818d95b-b6a4-11e8-b408-001a64db2964		OBI				PreservedSpecimen				ff70ec29-3940-4d9d-8242-db1aa8938fc9		s.n.	Dirk Walters; Lela and Bernie Busdett																																	1984-05-03		124		1984	5	3	3 May 1983															United States		California	San Luis Obispo		Reservoir Canyon.													35.291919	-120.631003	WGS84	193											anayers			GeoLocate	Uncertainty established around canyon area																							David J. Keil		2021				13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
3443516919																										GBITS42035-21																																					MATERIAL_SAMPLE				http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBITS42035-21																						L28016													L28016																																																																																																Clarkia bottae									Magnoliophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia														
3428477587																										FA2C4BDC67A8421C8ACA9C57E19BD725																														90	180		UCB	LY			PreservedSpecimen				FA2C4BDC67A8421C8ACA9C57E19BD725	LY0239637																	Herbier Roland Bonaparte															0060574B48254CFEBAC17D9F38A12A07																																																																																																		Godetia bottae												Onagraceae		Godetia				bottae					Spach					
3427877293																										75C1BA720310437193A9521E53D9D879																														90	180		UCB	LY			PreservedSpecimen				75C1BA720310437193A9521E53D9D879	LY0239638																	Herbier Roland Bonaparte															24136F09C1E4496893CD0C0D8A7FC111																																																																																																		Godetia bottae												Onagraceae		Godetia				bottae					Spach					
3413531521		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UTEP:Herb:34699?seid=5216156									en				2022-01-14 06:40:00.008712			http://arctos.database.museum/guid/UTEP:Herb:34699												PhysicalObject		UTEP	120		UTEP	Herb			PreservedSpecimen				http://arctos.database.museum/guid/UTEP:Herb:34699?seid=5216156	UTEP:Herb:34699	CFS 9685	Collector(s): Clifton F. Smith		1							wild			accepted		whole organism		http://arctos.database.museum/MediaSearch.cfm?collection_object_id=28032703					collector number=CFS 9685		http://arctos.database.museum/guid/UTEP:Herb:34699				"[{""scientific_name"":""Clarkia deflexa"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1967-06-06"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Clifton F. Smith"",""concept_label"":null}]"						1967-06-06	1967-06-06		157	1967	06	06	06-Jun-67	on shale bank along road									North America, United States, California, Santa Barbara County	North America				United States		California	Santa Barbara County		W of Gaviota, Hollister Ranch, along road in Secate Canyon near railroad	W of Gaviota, Hollister Ranch, along Rd in Secate Canyon near Rr										Mingna Zhuang		34.4845200000	-120.2968040000	World Geodetic System 1984	1084			34.48452/-120.296804			decimal degrees					Mingna Zhuang	2021-10-08 00:00:00	MaNIS georeferencing guidelines	GeoLocate																						A		Clifton F. Smith		1967-06-06		unknown	Former nature_of_id: legacy.									Clarkia deflexa							Animalia, Chordata, Myrtales, Onagraceae, Clarkia,	Animalia	Chordata		Myrtales	Onagraceae		Clarkia				deflexa			species				unknown			
3406873521																										16999													2021-02-19 11:24:32			https://cch2.org/portal/collections/individual/index.php?occid=16999															a70436a2-dfaa-482e-88e0-5193a66b0bfc		LA				PreservedSpecimen				a752feb8-900f-4a2e-9d49-12ebfac8e30a		7155	Mark A. Elvin; Tarja Sagar																				With; Toxicodendron, Dudleya lanceolata, D. cymosa ovatifolia, and introgressants.	LA210158	Scarce to occasional annual; fls pink/lavender with dark spots.											2013-05-31		151		2013	5	31	31 May 2013															United States		California	Los Angeles		Western Transverse Ranges; Santa Monica Mountains; Malibu Canyon; Malibu Canyon Road S of tunnel		137		450ft									34.0647	-118.7086	UNK																																													13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
3406861308																										2160													2021-02-22 16:46:06			https://cch2.org/portal/collections/individual/index.php?occid=2160															a70436a2-dfaa-482e-88e0-5193a66b0bfc		LA				PreservedSpecimen				0134ba14-7ec6-46e5-8ee1-e3af67c75d90		55	O.H. Kappler																					LA82397												1940-06-21		173		1940	6	21	21 June 1940															United States		California	Los Angeles		Santa Monica Mountains; Sepulveda Canyon; Lower end Sepulveda Canyon		152		500ft									34.074595	-118.468503	NAD 1927	200			11 364500E 3771400N										USGS Topos																															13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
3406861266																										2134													2021-02-22 16:46:06			https://cch2.org/portal/collections/individual/index.php?occid=2134															a70436a2-dfaa-482e-88e0-5193a66b0bfc		LA				PreservedSpecimen				d6677a14-83f1-4d5c-bc8a-117dd4d445cb		s.n.	George A. Schaefers																					LA45532												1953-05-16		136		1953	5	16	16 May 1953	hillside														United States		California	Los Angeles		Santa Monica Mountains; Griffith Park													34.136111	-118.290628	NAD 1927	1500			11 381000E 3778000N										USGS Topos																															13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
3406861263																										2136													2021-02-22 16:46:06			https://cch2.org/portal/collections/individual/index.php?occid=2136															a70436a2-dfaa-482e-88e0-5193a66b0bfc		LA				PreservedSpecimen				03b262ab-423f-463a-a8ad-0b5be2c7eb58		s.n.	Carl Epling																					LA45531												1925-04-25		115		1925	4	25	25 April 1925															United States		California	Los Angeles		Santa Monica Mountains; Griffith Park		229		750ft									34.136111	-118.290628	NAD 1927	1500			11 381000E 3778000N										USGS Topos																															13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
3406861261																										2138													2021-02-22 16:46:06			https://cch2.org/portal/collections/individual/index.php?occid=2138															a70436a2-dfaa-482e-88e0-5193a66b0bfc		LA				PreservedSpecimen				11b381c2-aab8-40d8-aa7b-d0622b0a5474		s.n.	J. Fisher																					LA45528												1940-04-04		95		1940	4	4	4 April 1940															United States		California	Los Angeles		Santa Monica Mountains; Franklin Canyon; unspecific													34.107688	-118.41487	NAD 1927	9999			11 369500E 3775000N										USGS Topos																															13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
3406861260																										2139													2021-02-22 16:46:06			https://cch2.org/portal/collections/individual/index.php?occid=2139															a70436a2-dfaa-482e-88e0-5193a66b0bfc		LA				PreservedSpecimen				568de59d-7a34-4ce1-8fc9-09bf7ce2771f		s.n.	W.R. Ernst																					LA45535												1947-05-00				1947	5	0	May 1947															United States		California	Los Angeles		Santa Monica Mountains; Topanga Canyon													34.069535	-118.585445	NAD 1927	9999			11 353700E 3771000N										USGS Topos																															13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
3406861258																										2142													2021-02-22 16:46:06			https://cch2.org/portal/collections/individual/index.php?occid=2142															a70436a2-dfaa-482e-88e0-5193a66b0bfc		LA				PreservedSpecimen				a60eacc8-73a8-4531-8a25-77e5a12dbdfe		2251	J.A. Ewan																					LA45533	Fairly abundant annual.											1930-05-30		150		1930	5	30	30 May 1930															United States		California	Los Angeles		Santa Monica Mountains; Cahuenga Hills; above Hollywood Lake		305		1000ft									34.126631	-118.333858	NAD 1927	9999			11 377000E 3777000N																																									13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
3406861257																										2141													2021-02-22 16:46:06			https://cch2.org/portal/collections/individual/index.php?occid=2141															a70436a2-dfaa-482e-88e0-5193a66b0bfc		LA				PreservedSpecimen				d3cfb1c7-a2b2-4134-a233-5e0255e36047		s.n.	A.M. Johnson																					LA45526												1928-02-16		47		1928	2	16	16 February 1928															United States		California	Los Angeles		Santa Monica Mountains; Griffith Park													34.136111	-118.290628	NAD 1927	1500			11 381000E 3778000N										USGS Topos																															13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
3406861245																										2128													2021-02-22 16:46:06			https://cch2.org/portal/collections/individual/index.php?occid=2128															a70436a2-dfaa-482e-88e0-5193a66b0bfc		LA				PreservedSpecimen				bec30671-19b3-45d1-ab16-b95372351374		s.n.	W. O. Griesel																					LA15536												1936-06-18		170		1936	6	18	18 June 1936															United States		California	Los Angeles		Santa Monica Mountains; Topanga Canyon													34.069535	-118.585445	NAD 1927	9999			11 353700E 3771000N										USGS Topos																															13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
3406861242																										2123													2021-02-22 16:46:06			https://cch2.org/portal/collections/individual/index.php?occid=2123															a70436a2-dfaa-482e-88e0-5193a66b0bfc		LA				PreservedSpecimen				6043976e-94e7-42e0-9f15-dcb427494b11		s.n.	Carl Epling																					LA45537												1926-05-18		138		1926	5	18	18 May 1926															United States		California	Los Angeles		Santa Monica Mountains; Topanga Canyon													34.069535	-118.585445	NAD 1927	9999			11 353700E 3771000N										USGS Topos																															13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
3406861239																										2125													2021-02-22 16:46:06			https://cch2.org/portal/collections/individual/index.php?occid=2125															a70436a2-dfaa-482e-88e0-5193a66b0bfc		LA				PreservedSpecimen				72563009-2727-4240-a354-eeb3b40f1907		707	O.H. Kappler																					LA82398												1940-06-21		173		1940	6	21	21 June 1940															United States		California	Los Angeles		Santa Monica Mountains; Sepulveda Canyon; Lower end Sepulveda Canyon		152		500ft									34.074595	-118.468503	NAD 1927	200			11 364500E 3771400N										USGS Topos																															13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
3406861238																										2130													2021-02-22 16:46:06			https://cch2.org/portal/collections/individual/index.php?occid=2130															a70436a2-dfaa-482e-88e0-5193a66b0bfc		LA				PreservedSpecimen				ca142eea-480d-4c6d-8abd-c446a12bc48e		41	O.H. Kappler																					LA82396												1941-06-02		153		1941	6	2	2 June 1941	open meadow														United States		California	Los Angeles		Santa Monica Mountains; W-fork Las Trancas (Rattlesnake) Canyon; N slope		366		1200ft									34.07923	-118.858714	NAD 1927	200			11 328500E 3772500N										USGS Topos																															13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
3406861237																										2129													2021-02-22 16:46:06			https://cch2.org/portal/collections/individual/index.php?occid=2129															a70436a2-dfaa-482e-88e0-5193a66b0bfc		LA				PreservedSpecimen				722f65b5-0820-4d31-a5dc-60170e124d56		s.n.	Carl Epling																					LA45525	Only ones seen this year.											1933-05-13		133		1933	5	13	13 May 1933															United States		California	Los Angeles		Santa Monica Mountains; Temescal Canyon; unspecific		91		300ft									34.043148	-118.532957	NAD 1927	9999			11 358500E 3768000N																																									13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
3406861234																										2131													2021-02-22 16:46:06			https://cch2.org/portal/collections/individual/index.php?occid=2131															a70436a2-dfaa-482e-88e0-5193a66b0bfc		LA				PreservedSpecimen				f4886de4-c63d-4a00-802f-aca0f04fa8da		45538	Carl Epling																					LA45538												1931-04-18		108		1931	4	18	18 April 1931															United States		California	Los Angeles		Santa Monica Mountains; Los Alisos Canyon													34.056116	-118.896127	NAD 1927	9999			11 325000E 3770000N										USGS Topos																															13657								Clarkia bottae							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Onagraceae|Clarkia	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae		Clarkia				bottae			Species		(Spach) F.H. Lewis & M.E. Lewis					
