Monthly Data for January 2008 for California

Name, County, ClimateDivision, Longitude, Latitude, Elevation, MeanAvgTemperature, TotalPrecipitation
THREE RIVERS EDISON PH 1, Tulare, CA05, -118.862, 36.465, 1140, 45.5, 5.05
PINNACLES NATIONAL PARK, San Benito, CA04, -121.182, 36.482, 1307, 43.5, 9.19
CARMEL VALLEY, Monterey, CA04, -121.724, 36.481, 480, 48.6, 9.58
LODGEPOLE, Tulare, CA05, -118.732, 36.604, 6735, 25.5, 12.41
PANOCHE 2 W, San Benito, CA05, -120.884, 36.607, 1400, M, 5.11
MONTEREY, Monterey, CA04, -121.855, 36.593, 122, 48.7, 7.33
SALINAS NO. 2, Monterey, CA04, -121.666, 36.659, 45, 49.6, 5.33
SALINAS AP, Monterey, CA04, -121.609, 36.664, 73, 49.3, 4.84
GRANT GROVE, Tulare, CA05, -118.962, 36.738, 6580, 32.1, 10.57
PAICINES 4 W, San Benito, CA04, -121.349, 36.715, 905, 43.2, 5.11
PINE FLAT DAM, Fresno, CA05, -119.337, 36.821, 615, M, 5.57
LOS BANOS ARBURUA RANCH, Merced, CA05, -120.939, 36.875, 843, M, 3.37
HOLLISTER 2, San Benito, CA04, -121.421, 36.848, 275, 46.7, 5.18
CHITTENDEN PASS, Santa Cruz, CA04, -121.597, 36.900, 82, M, 6.92
BALCH POWER HOUSE, Fresno, CA05, -119.088, 36.909, 1735, 43.2, 7.75
WATSONVILLE WATERWORKS, Santa Cruz, CA04, -121.769, 36.931, 95, 48.3, 7.37
FRIANT GOVERNMENT CAMP, Fresno, CA05, -119.707, 36.997, 410, 48.0, 4.34
MADERA, Madera, CA05, -120.038, 36.954, 270, 45.9, 2.78
WISHON DAM, Fresno, CA05, -118.984, 37.007, 6550, 36.9, 0.56
GILROY, Santa Clara, CA04, -121.561, 37.003, 194, 47.7, 7.65
AUBERRY 2 NW, Fresno, CA05, -119.513, 37.092, 2090, 43.2, 7.47
LOS BANOS, Merced, CA05, -120.867, 37.056, 120, 46.1, 2.94
BEN LOMOND NO. 4, Santa Cruz, CA04, -122.080, 37.086, 420, 46.2, 20.57
MORGAN HILL, Santa Clara, CA04, -121.602, 37.136, 375, 48.2, 5.98
ASPENDELL, Inyo, CA01, -118.599, 37.232, 8470, 23.0, 2.28
HUNTINGTON LAKE, Fresno, CA05, -119.221, 37.228, 7020, 29.0, 10.51
BIG CREEK PH 1, Fresno, CA05, -119.242, 37.206, 4878, 38.3, 8.85
NORTH FORK RS, Madera, CA05, -119.510, 37.233, 2645, 40.0, 0.99
LOS GATOS, Santa Clara, CA04, -121.959, 37.232, 365, 46.0, 10.96
NEWMAN, Stanislaus, CA05, -121.018, 37.281, 90, 46.8, 4.93
MOUNT HAMILTON, Santa Clara, CA04, -121.635, 37.343, 4220, 38.6, 9.07
BISHOP AIRPORT, Inyo, CA07, -118.359, 37.371, 4110, 35.4, 4.82
MOFFETT FEDERAL AIRFIELD, Santa Clara, CA04, -122.048, 37.406, 39, 48.5, 5.83
WOODSIDE FIRE STATION 1, San Mateo, CA04, -122.256, 37.429, 380, 46.2, 12.17
TURLOCK #2, Stanislaus, CA05, -120.846, 37.502, 103, 45.6, 0.41
PALO ALTO, Santa Clara, CA04, -122.140, 37.444, 25, 46.2, 5.55
REDWOOD CITY, San Mateo, CA04, -122.239, 37.477, 31, 48.1, 4.43
HALF MOON BAY, San Mateo, CA04, -122.443, 37.473, 27, 48.3, 8.64
SO ENTRANCE YOSEMITE N.P., Mariposa, CA05, -119.633, 37.512, 5047, 31.7, 12.58
MARIPOSA R S, Mariposa, CA05, -119.986, 37.495, 2100, 43.2, 9.16
NEWARK, Alameda, CA04, -122.032, 37.515, 10, 48.6, 5.08
EXCHEQUER DAM, Mariposa, CA05, -120.267, 37.585, 442, M, 7.93
MODESTO AP, Stanislaus, CA05, -120.955, 37.625, 87, 47.6, 4.79
HAYWARD AIR TERMINAL, Alameda, CA04, -122.121, 37.659, 31, 48.3, 5.76
TRACY CARBONA, San Joaquin, CA05, -121.347, 37.682, 135, 45.0, 2.51
LIVERMORE MUNICIPAL AP, Alameda, CA04, -121.815, 37.693, 393, 46.4, 5.25
OAKLAND INTERNATIONAL AIRPORT, Alameda, CA04, -122.233, 37.718, 5, 48.0, 6.79
UPPER SAN LEANDRO FILTERS, Alameda, CA04, -122.167, 37.772, 394, M, 8.75
SAN FRANCISCO DOWNTOWN, San Francisco, CA04, -122.427, 37.771, 150, 49.8, 8.86
SAN FRANCISCO OCEANSIDE, San Francisco, CA04, -122.505, 37.728, 8, 54.1, 6.73
GROVELAND RS, Tuolumne, CA05, -120.098, 37.823, 3145, M, 11.61
GROVELAND 2, Tuolumne, CA05, -120.226, 37.844, 2800, 37.9, 14.08
TRACY PUMPING PLANT, Alameda, CA05, -121.583, 37.796, 61, 46.0, 4.56
OAKLAND MUSEUM, Alameda, CA04, -122.264, 37.798, 30, 49.8, 11.51
MATHER, Tuolumne, CA05, -119.856, 37.885, 4510, M, 11.45
MOUNT DIABLO JUNCTION, Contra Costa, CA04, -121.930, 37.879, 2170, 40.2, 9.01
STOCKTON AP, San Joaquin, CA05, -121.226, 37.890, 27, 45.9, 5.25
IMPERIAL, Imperial, CA07, -115.567, 32.849, -64, 53.4, 0.58
EL CAPITAN DAM, San Diego, CA06, -116.815, 32.886, 600, 51.4, 4.41
LAKESIDE 2 E, San Diego, CA06, -116.895, 32.854, 690, M, 5.46
POWAY VALLEY, San Diego, CA06, -117.031, 33.020, 648, 52.2, 4.82
JULIAN CDF, San Diego, CA06, -116.592, 33.076, 4215, M, 11.49
RAMONA FIRE DEPT, San Diego, CA06, -116.908, 33.011, 1470, 50.7, 7.91
SAN PASQUAL ANIMAL PK, San Diego, CA06, -116.997, 33.096, 420, 53.8, 4.32
CARLSBAD MCCLELLAN PALOMAR AP, San Diego, CA06, -117.277, 33.130, 313, 54.4, 3.66
HENSHAW DAM, San Diego, CA06, -116.761, 33.237, 2700, 43.5, 14.00
VISTA, San Diego, CA06, -117.232, 33.235, 430, 52.6, 3.88
OCEANSIDE MARINA, San Diego, CA06, -117.395, 33.210, 10, 53.2, 3.43
BORREGO DESERT PARK, San Diego, CA07, -116.404, 33.256, 810, 53.5, 2.27
PALOMAR MTN OBSERVATORY, San Diego, CA06, -116.840, 33.378, 5550, 39.2, 6.95
TEMECULA, Riverside, CA06, -117.151, 33.497, 1020, 50.6, 6.35
MECCA FIRE STATION, Riverside, CA07, -116.073, 33.570, -183, 54.0, 0.14
LAGUNA BEACH, Orange, CA06, -117.781, 33.545, 44, 54.3, 1.13
BLYTHE ASOS, Riverside, CA07, -114.715, 33.619, 395, 52.6, 0.77
DESERT RESORTS REGIONAL AP, Riverside, CA07, -116.164, 33.632, -118, 52.9, 1.63
SONOMA, Sonoma, CA01, -122.462, 38.299, 97, 45.5, 11.01
SUTTER HILL CDF, Amador, CA05, -120.801, 38.377, 1586, 43.9, 7.06
WEST POINT, Calaveras, CA05, -120.545, 38.378, 2775, M, 12.55
ATLAS ROAD BROWN, Napa, CA01, -122.248, 38.427, 1680, M, 11.68
GRATON, Sonoma, CA01, -122.865, 38.431, 200, 45.2, 14.04
OCCIDENTAL, Sonoma, CA01, -122.966, 38.386, 865, 45.0, 16.06
FIDDLETOWN DEXTER RCH, Amador, CA05, -120.698, 38.525, 2170, M, 9.27
SACRAMENTO AP ASOS, Sacramento, CA02, -121.496, 38.507, 19, 45.9, 6.67
WINTERS, Yolo, CA02, -121.978, 38.525, 135, 46.1, 13.16
LAKE SOLANO, Solano, CA02, -122.004, 38.492, 187, 45.2, 14.36
SAINT HELENA, Napa, CA01, -122.471, 38.507, 225, 46.9, 14.05
SAINT HELENA 4 WSW, Napa, CA01, -122.538, 38.493, 1780, M, 14.16
CAZADERO 5NW, Sonoma, CA01, -123.162, 38.564, 1420, M, 23.09
FORT ROSS, Sonoma, CA01, -123.245, 38.515, 112, 47.3, 6.57
SACRAMENTO 5 ESE, Sacramento, CA02, -121.418, 38.555, 38, 47.4, 7.42
ANGWIN PACIFIC UNION COLLEGE, Napa, CA01, -122.440, 38.573, 1715, 43.1, 14.76
CALISTOGA, Napa, CA01, -122.578, 38.577, 350, 48.2, 12.87
VENADO, Sonoma, CA01, -123.018, 38.609, 1260, M, 21.64
WOODLAND 1 WNW, Yolo, CA02, -121.794, 38.683, 67, 46.1, 10.66
PLACERVILLE, El Dorado, CA02, -120.824, 38.696, 1850, 42.7, 4.45
REPRESA, Sacramento, CA02, -121.161, 38.694, 295, M, 14.38
SACRAMENTO METROPOLITAN AP, Sacramento, CA02, -121.595, 38.701, 24, 45.3, 7.11
PACIFIC HOUSE, El Dorado, CA02, -120.503, 38.758, 3450, M, 11.40
MIDDLETOWN, Lake, CA02, -122.626, 38.748, 1121, M, 16.57
CLOVERDALE, Sonoma, CA01, -123.026, 38.793, 400, 46.0, 16.68
KELSEY 1 N, El Dorado, CA02, -120.821, 38.809, 2000, M, 7.46
SOUTH LAKE TAHOE AP, El Dorado, CA03, -119.996, 38.898, 6257, 25.7, 4.73
GEORGETOWN RS, El Dorado, CA02, -120.801, 38.933, 3001, 38.9, 9.24
AUBURN, Placer, CA02, -121.084, 38.907, 1292, 43.8, 3.74
NICOLAUS #2, Sutter, CA02, -121.545, 38.926, 43, M, 6.89
YORKVILLE, Mendocino, CA01, -123.231, 38.905, 1100, M, 18.20
FORESTHILL RANGER STATION, Placer, CA02, -120.845, 39.010, 3015, M, 10.66
MARYSVILLE AIRPORT (ASOS), Yuba, CA02, -121.569, 39.102, 62, 44.7, 7.00
UKIAH MUNICIPAL AP, Mendocino, CA01, -123.200, 39.128, 603, 44.2, 12.58
PARADISE, Butte, CA02, -121.624, 39.754, 1750, 44.7, 11.26
COVELO, Mendocino, CA01, -123.244, 39.816, 1413, 39.6, 12.22
VINTON, Plumas, CA02, -120.186, 39.806, 4950, 22.2, 3.47
PORTOLA, Plumas, CA02, -120.472, 39.805, 4850, 25.9, 5.91
DE SABLA, Butte, CA02, -121.611, 39.872, 2710, 41.1, 16.64
LEGGETT, Mendocino, CA01, -123.720, 39.874, 703, M, 0.30
STANDISH HICKEY ST PK, Mendocino, CA01, -123.727, 39.878, 853, 41.1, 6.28
BUCKS CREEK, Plumas, CA02, -121.315, 39.937, 1891, M, 14.65
DOYLE 4 SSE, Lassen, CA03, -120.083, 39.972, 4390, 29.4, 3.00
DOYLE, Lassen, CA03, -120.105, 40.027, 4293, M, 2.71
RICHARDSON GR ST PK, Humboldt, CA01, -123.793, 40.026, 503, 43.5, 15.81
GREENVILLE, Plumas, CA02, -120.950, 40.141, 3590, M, 11.05
CANYON DAM, Plumas, CA02, -121.089, 40.171, 4560, 28.9, 10.03
MIRANDA 4 SE, Humboldt, CA01, -123.776, 40.182, 266, M, 15.20
FORT SEWARD, Humboldt, CA01, -123.632, 40.218, 220, M, 14.48
HONEYDEW 1 SW, Humboldt, CA01, -124.132, 40.238, 373, M, 26.12
CHESTER, Plumas, CA02, -121.242, 40.303, 4530, 26.8, 10.26
MINERAL, Tehama, CA02, -121.609, 40.346, 4875, 28.8, 6.20
HARRISON GULCH RS, Shasta, CA02, -122.965, 40.364, 2750, 30.5, 0.00
COLEMAN FISHERIES STATION, Shasta, CA02, -122.143, 40.400, 420, M, 11.21
VOLTA PH, Shasta, CA02, -121.866, 40.458, 2220, M, 6.36
GRIZZLY CREEK STATE PARK, Humboldt, CA01, -123.909, 40.486, 413, M, 15.55
SCOTIA, Humboldt, CA01, -124.104, 40.483, 136, 46.4, 14.64
MANZANITA LAKE, Shasta, CA02, -121.577, 40.541, 5750, 26.6, 3.38
WHISKEYTOWN RESERVOIR, Shasta, CA02, -122.528, 40.612, 1295, 41.9, 17.38
SHASTA DAM, Shasta, CA02, -122.416, 40.714, 1075, 42.1, 16.64
TRINITY RIVER HATCHERY, Trinity, CA01, -122.795, 40.726, 1861, 36.5, 6.91
BIG BAR 4 E, Trinity, CA01, -123.208, 40.741, 1253, 38.2, 10.69
ROUND MOUNTAIN, Shasta, CA02, -121.935, 40.796, 2100, M, 12.80
BUCKHORN, Shasta, CA02, -121.932, 40.880, 3700, M, 17.48
HAT CREEK, Shasta, CA02, -121.543, 40.932, 3015, 31.2, 3.46
PIT RIVER PH 5, Shasta, CA02, -121.977, 40.987, 1458, M, 23.76
WILLOW CREEK 1 NW, Humboldt, CA01, -123.636, 40.947, 464, 40.4, 8.66
FALL RIVER MILLS, Shasta, CA02, -121.435, 41.008, 3300, M, 3.43
CULVER CITY, Los Angeles, CA06, -118.414, 34.005, 92, 54.9, 6.09
SANTA MONICA MUNICIPAL AP, Los Angeles, CA06, -118.447, 34.021, 175, 54.3, 6.06
SANTA MONICA PIER, Los Angeles, CA06, -118.500, 34.008, 14, 56.5, 2.64
ONTARIO INTL AP, San Bernardino, CA06, -117.577, 34.053, 924, 53.0, 6.05
POMONA/FAIRPLEX, Los Angeles, CA06, -117.766, 34.082, 999, 51.6, 5.52
COVINA CITY YARD FC387B, Los Angeles, CA06, -117.880, 34.092, 607, M, 7.35
U C L A, Los Angeles, CA06, -118.443, 34.070, 430, 56.4, 8.89
TOPANGA PATROL FC-6, Los Angeles, CA06, -118.599, 34.084, 745, M, 18.68
IRON MOUNTAIN, San Bernardino, CA07, -115.122, 34.147, 922, 52.8, 1.03
TWENTYNINE PALMS, San Bernardino, CA07, -116.037, 34.128, 1975, 48.9, 1.02
SAN DIMAS FIRE FC 95, Los Angeles, CA06, -117.802, 34.105, 958, M, 10.03
SAN GABRIEL FIRE DEPT, Los Angeles, CA06, -118.100, 34.084, 363, 54.2, 8.22
POINT MUGU NF, Ventura, CA06, -119.123, 34.124, 12, 52.9, T
ALTADENA, Los Angeles, CA06, -118.138, 34.182, 1127, M, 14.71
SAN GABRIEL CANYON PH, Los Angeles, CA06, -117.908, 34.155, 744, M, 14.36
WOODLAND HILLS PIERCE COLLEGE, Los Angeles, CA06, -118.574, 34.182, 790, 52.0, 10.38
LYTLE CREEK R S, San Bernardino, CA06, -117.471, 34.238, 2730, M, 1.68
MOJAVE, Kern, CA07, -118.162, 35.049, 2735, 43.2, 2.20
PISMO BEACH, San Luis Obispo, CA04, -120.683, 35.160, 39, 52.0, 4.03
TAFT, Kern, CA05, -119.430, 35.150, 773, 49.2, 1.27
BAKER, San Bernardino, CA07, -116.063, 35.276, 962, 45.9, 0.54
SALINAS DAM, San Luis Obispo, CA04, -120.504, 35.337, 1392, M, 12.90
RANDSBURG, Kern, CA07, -117.652, 35.369, 3570, 40.8, 1.80
SANTA MARGARITA BOOST, San Luis Obispo, CA04, -120.637, 35.374, 1148, M, 16.18
MORRO BAY FIRE DEPT, San Luis Obispo, CA04, -120.845, 35.367, 118, 53.8, 7.00
BAKERSFIELD AP, Kern, CA05, -119.055, 35.434, 490, 48.9, 0.65
BUTTONWILLOW, Kern, CA05, -119.470, 35.403, 225, 48.4, 0.21
GLENNVILLE, Kern, CA05, -118.701, 35.727, 3140, 40.6, 4.77
TRONA, San Bernardino, CA07, -117.391, 35.764, 1695, 44.5, 1.43
KERN RIVER PH 3, Kern, CA05, -118.439, 35.783, 2703, 43.2, 2.97
DELANO, Kern, CA05, -119.260, 35.768, 302, 46.5, 1.57
VICTORVILLE, San Bernardino, CA07, -117.293, 34.529, 2880, 43.7, 1.30
ACTON ESCONDIDO FC261, Los Angeles, CA06, -118.271, 34.494, 2833, M, 5.62
GIBRALTAR DAM NO. 2, Santa Barbara, CA06, -119.682, 34.523, 1558, M, 23.84
PALMDALE, Los Angeles, CA07, -118.094, 34.588, 2612, 48.2, 2.49
SAUGUS POWER PLANT 1, Los Angeles, CA06, -118.454, 34.590, 2161, M, 10.81
CACHUMA LAKE, Santa Barbara, CA06, -119.982, 34.582, 789, 50.3, 16.57
SALSIPUEDES GAGING STATION, Santa Barbara, CA06, -120.408, 34.585, 254, M, 13.46
EL MIRAGE, San Bernardino, CA07, -117.630, 34.589, 2950, 40.9, 1.35
PALMDALE AP, Los Angeles, CA07, -118.083, 34.629, 2509, 43.0, 1.81
LOMPOC, Santa Barbara, CA06, -120.451, 34.654, 75, 51.8, 9.78
LANCASTER, Los Angeles, CA06, -118.213, 34.741, 2338, 42.9, 3.73
SANDBERG, Los Angeles, CA06, -118.724, 34.744, 4510, 38.5, 6.01
LOS ALAMOS, Santa Barbara, CA06, -120.280, 34.746, 565, 48.5, 11.92
LEBEC, Kern, CA05, -118.865, 34.833, 3575, 37.9, 6.47
CHUCHUPATE RANGER STN, Ventura, CA05, -119.011, 34.808, 5260, 42.8, 4.63
GAREY SISQUOC RIVER, Santa Barbara, CA06, -120.305, 34.894, 355, M, 7.19
MITCHELL CAVERNS, San Bernardino, CA07, -115.547, 34.944, 4350, 41.7, 1.46
NEW CUYAMA FIRE STATION, Santa Barbara, CA06, -119.683, 34.946, 2160, 45.8, 3.83
TWITCHELL DAM, Santa Barbara, CA06, -120.321, 34.988, 582, 52.0, 10.27
DEEP CANYON LAB, Riverside, CA07, -116.376, 33.651, 1200, M, 2.18
ELSINORE, Riverside, CA06, -117.346, 33.686, 1268, 49.0, 0.52
SANTA ANA JOHN WAYNE AP, Orange, CA06, -117.867, 33.680, 43, 55.4, 3.42
HAYFIELD PUMPING PLANT, Riverside, CA07, -115.629, 33.704, 1370, 48.2, 1.59
IDYLLWILD FIRE DEPT, Riverside, CA06, -116.707, 33.757, 5380, 40.0, 8.80
SAN JACINTO, Riverside, CA06, -116.975, 33.797, 1525, 50.5, 4.64
HEMET, Riverside, CA06, -116.894, 33.738, 1811, 52.1, 4.50
SANTA ANA FIRE STATION, Orange, CA06, -117.867, 33.744, 135, 57.1, 3.76
EAGLE MOUNTAIN, Riverside, CA07, -115.451, 33.809, 973, 51.4, 1.01
PALM SPRINGS, Riverside, CA07, -116.510, 33.828, 425, 54.7, 2.31
LONG BEACH DAUGHERTY AP, Los Angeles, CA06, -118.147, 33.812, 34, 55.0, 5.89
PALOS VERDES ES FC43D, Los Angeles, CA06, -118.391, 33.800, 220, M, 6.44
FULLERTON MUNICIPAL AP, Orange, CA06, -117.986, 33.872, 86, 56.4, 5.02
BEAUMONT #2, Riverside, CA07, -116.990, 33.926, 2591, 48.7, 0.11
YORBA LINDA, Orange, CA06, -117.819, 33.890, 350, 55.3, 4.47
DOWNEY FIRE DEPT. FC107C, Los Angeles, CA06, -118.145, 33.930, 110, M, 8.30
HAWTHORNE MUNICIPAL AP, Los Angeles, CA06, -118.333, 33.924, 55, 58.9, 5.64
LOS ANGELES INTL AP, Los Angeles, CA06, -118.387, 33.938, 97, 55.9, 4.67
RIVERSIDE FIRE STATION 3, Riverside, CA06, -117.388, 33.951, 840, 53.8, 1.47
CHINO AP, San Bernardino, CA06, -117.625, 33.976, 636, 51.4, 2.16
WHITTIER CITY YARD FC106C, Los Angeles, CA06, -118.022, 33.976, 446, M, 5.07
RIVERSIDE CITRUS EXP, Riverside, CA06, -117.361, 33.967, 986, 52.0, 2.77
MONTEBELLO, Los Angeles, CA06, -118.105, 34.019, 246, 57.5, M
ADIN RANGER STATION, Modoc, CA02, -120.945, 41.193, 4202, 31.7, 2.36
DUNSMUIR TREATMENT PL, Siskiyou, CA02, -122.282, 41.183, 2169, 35.3, 16.28
JESS VALLEY, Modoc, CA02, -120.295, 41.268, 5400, 26.1, 2.73
MCCLOUD, Siskiyou, CA02, -122.138, 41.252, 3233, 30.5, 6.87
ORICK, Humboldt, CA01, -124.067, 41.283, 5, M, 11.00
CALLAHAN, Siskiyou, CA01, -122.825, 41.338, 3085, 33.0, 5.95
ORLEANS RS, Humboldt, CA01, -123.534, 41.303, 433, M, 12.32
ORICK PRAIRIE CREEK PARK, Humboldt, CA01, -124.019, 41.362, 160, 41.0, 10.74
